step,epoch,loss,learning_rate,grad_norm,step_time,eval_loss,eval_accuracy
66,1.4697,0.4414429562880388,0.5,0.7830584350597549,5.9455000155139714e-05,,
67,1.492,0.30586140409515494,0.5,0.6387360700645144,5.672000042977743e-05,,
68,1.5143,0.17823534886506698,0.5,0.2668391328116137,5.5287000577664e-05,,
69,1.5365,0.26015387109121785,0.5,0.41060957526492237,5.516700184671208e-05,,
70,1.5588,0.2683527931399432,0.5,0.5175297314767543,7.207000089692883e-05,,
70,1.5588,,,,,0.3018194646993253,0.9194444444444444
71,1.5811,0.27127127047179556,0.5,0.6093296844009967,7.553699833806604e-05,,
72,1.6033,0.4835303553356602,0.5,0.948063330501831,6.400500205927528e-05,,
73,1.6256,0.35736157186940876,0.5,0.6688315015296592,9.937299910234287e-05,,
74,1.6479,0.39754567441076866,0.5,1.025955436781297,0.00010663699868018739,,
75,1.6701,0.4479788708853841,0.5,0.8660565678374039,6.770199979655445e-05,,
75,1.6701,,,,,0.29289808477107054,0.9194444444444444
76,1.6924,0.42396718878254763,0.5,0.7161399817305676,6.376400051522069e-05,,
77,1.7147,0.342609079109054,0.5,0.9841860101930631,0.00011063499914598651,,
78,1.737,0.279868220111003,0.5,0.5545125595401966,0.00010637699961080216,,
79,1.7592,0.3459669816027724,0.5,0.6143404388291024,6.666999979643151e-05,,
80,1.7815,0.25138079478743475,0.5,0.454796005246275,5.923500066273846e-05,,
80,1.7815,,,,,0.35570191297114784,0.8972222222222223
81,1.8038,0.3218810628157877,0.5,0.6704577063451204,6.478599971160293e-05,,
82,1.826,0.2757783403228887,0.5,0.7168036320078175,8.609799988334998e-05,,
83,1.8483,0.21101494158692047,0.5,0.5264577510248579,6.005700197420083e-05,,
84,1.8706,0.22215603075148269,0.5,0.33858272150275354,0.00012919099754071794,,
85,1.8928,0.31981715271393635,0.5,0.6060370948985419,0.00011441199967521243,,
85,1.8928,,,,,0.3496078812474435,0.9055555555555556
86,1.9151,0.2712280445220721,0.5,0.69345959048122,0.00019965399769716896,,
87,1.9374,0.4137637289860275,0.5,0.7028566367583959,0.00012805900041712448,,
88,1.9596,0.2534354820315411,0.5,0.5388916722810071,9.192900324705988e-05,,
89,1.9819,0.19426943092303162,0.5,0.27657008090480883,6.780200055800378e-05,,
90,2.0042,0.1769115751217708,0.5,0.3624686044493549,5.9456000599311665e-05,,
90,2.0042,,,,,0.25544953678161963,0.9416666666666667
91,2.0264,0.46009153064761765,0.5,0.6257674877223647,6.259200017666444e-05,,
92,2.0487,0.26665173210513776,0.5,0.6804672831589048,5.785300163552165e-05,,
93,2.071,0.21707284263184307,0.5,0.5874762261297309,5.522699939319864e-05,,
94,2.0932,0.23337690089244872,0.5,0.36603508635682364,5.501700070453808e-05,,
95,2.1155,0.2950934577155519,0.5,0.9015563876411525,5.805299952044152e-05,,
95,2.1155,,,,,0.36560533164683545,0.8777777777777778
96,2.1378,0.46246627968305654,0.5,1.2438802741193205,8.169899956556037e-05,,
97,2.1601,0.25387202469347386,0.5,0.6568299165017986,6.446499901358038e-05,,
98,2.1823,0.25755868680329647,0.5,0.5700807050518144,5.8483001339482144e-05,,
99,2.2046,0.5405226200306763,0.5,1.1765991154752216,5.662100011250004e-05,,
100,2.2269,0.5584512104808511,0.5,1.5382965582335153,5.6469998526154086e-05,,
100,2.2269,,,,,0.42750838539916536,0.8583333333333333
101,2.2491,0.43185426935939275,0.5,1.3218880413286689,8.219000301323831e-05,,
102,2.2714,0.288297793538241,0.5,1.0081355256705387,6.204999954206869e-05,,
103,2.2937,0.31115232961808614,0.5,0.9899474570079049,5.759200212196447e-05,,
104,2.3159,0.19124104461515828,0.5,0.41139466078198267,0.0001287949999095872,,
105,2.3382,0.42547442258541834,0.5,0.6155716714881906,8.780099960858934e-05,,
105,2.3382,,,,,0.2669476648920253,0.9333333333333333
106,2.3605,0.35380599428425585,0.5,0.9688684497192959,6.928500079084188e-05,,
107,2.3827,0.398997987349688,0.5,1.3460411753094692,6.119899990153499e-05,,
108,2.405,0.5569527349724066,0.5,1.6668615871833787,5.790200157207437e-05,,
109,2.4273,0.29207314646385596,0.5,0.9645078525548676,5.7371998991584405e-05,,
110,2.4495,0.5280081825732513,0.5,1.3969373919864945,5.567900007008575e-05,,
110,2.4495,,,,,0.43090380064342054,0.85
111,2.4718,0.5905615026062035,0.5,1.449717037195585,5.823399988003075e-05,,
112,2.4941,0.2942128467802499,0.5,0.8764517524470999,5.647999932989478e-05,,
113,2.5164,0.3859244500410324,0.5,0.5940908613162301,6.45950021862518e-05,,
114,2.5386,0.29143273208717596,0.5,0.45788860377290735,5.767199763795361e-05,,
115,2.5609,0.24328291545570946,0.5,0.5344894849465869,5.7653000112622976e-05,,
115,2.5609,,,,,0.25123066309701064,0.9388888888888889
116,2.5832,0.2171959762980446,0.5,0.6072511462690755,6.202100121299736e-05,,
117,2.6054,0.29711010400533583,0.5,0.4974296595903481,5.5919001169968396e-05,,
118,2.6277,0.29134963820953114,0.5,0.9411840032572083,0.0001744090004649479,,
119,2.65,0.32501888723281797,0.5,0.8884977509751144,0.00012404100198182277,,
120,2.6722,0.3859987084207931,0.5,0.9431256760582709,0.00012323000191827305,,
120,2.6722,,,,,0.28064780740631445,0.9277777777777778
121,2.6945,0.23352133298138517,0.5,0.7643596552047744,9.906299965223297e-05,,
122,2.7168,0.1845249723752737,0.5,0.4591489035853695,6.903499888721853e-05,,
123,2.739,0.28050106892691984,0.5,0.6970771282791033,6.083900007070042e-05,,
124,2.7613,0.37400364921540213,0.5,0.8849801487861068,5.785300163552165e-05,,
125,2.7836,0.3400063335496184,0.5,0.8669223470805785,5.66910021007061e-05,,
125,2.7836,,,,,0.23841888280607762,0.9361111111111111
126,2.8058,0.21967411710607226,0.5,0.46014825591835434,8.759100091992877e-05,,
127,2.8281,0.26163682658949156,0.5,0.6087732238847513,6.52270027785562e-05,,
128,2.8504,0.3012958211344344,0.5,0.7000684010833058,5.9055000747321174e-05,,
129,2.8727,0.3686421840556888,0.5,0.8321106510852305,5.685099677066319e-05,,
130,2.8949,0.24085260870483724,0.5,0.4567729186644587,5.5377000535372645e-05,,
130,2.8949,,,,,0.24444609852757632,0.9333333333333333
131,2.9172,0.20166042118343008,0.5,0.552038881780365,5.9104997490067035e-05,,
132,2.9395,0.3080895553870515,0.5,0.4372127204056893,7.791200187057257e-05,,
133,2.9617,0.11468673718361772,0.5,0.2501706127760144,5.869399683433585e-05,,
134,2.984,0.3329543426638172,0.5,0.9451313376049671,5.9054997109342366e-05,,
135,3.0063,0.47621300986529813,0.5,1.507021414390465,5.6348999351030216e-05,,
135,3.0063,,,,,0.4089231590833396,0.8694444444444445
136,3.0285,0.3004581387509161,0.5,0.8054154578748226,6.005699833622202e-05,,
137,3.0508,0.1822156009058932,0.5,0.5961818186520383,5.556799806072377e-05,,
138,3.0731,0.3764683636808785,0.5,0.7953345470237725,9.379300172440708e-05,,
139,3.0953,0.21434516141771887,0.5,0.4322088806721439,0.0001284400022996124,,
140,3.1176,0.23794176541714,0.5,0.5487583735854591,7.966500197653659e-05,,
140,3.1176,,,,,0.23056192751152077,0.9305555555555556
141,3.1399,0.25654856204622867,0.5,0.506231227357163,9.975500142900273e-05,,
142,3.1621,0.24254702386549282,0.5,0.4891550403578442,0.00010581600145087577,,
143,3.1844,0.20549178279823277,0.5,0.366752724397557,6.703100007143803e-05,,
144,3.2067,0.23540109450834712,0.5,0.5111129763066707,0.00011603600069065578,,
145,3.2289,0.2954979435291552,0.5,0.9188113241321552,7.88529978308361e-05,,
145,3.2289,,,,,0.2014965266687943,0.9611111111111111
146,3.2512,0.24802460161708817,0.5,0.4332872393369336,7.970499791554175e-05,,
147,3.2735,0.4585563643939232,0.5,0.7091209341321488,7.848300083423965e-05,,
148,3.2958,0.22703858521680403,0.5,0.6237208879164284,0.00010885200026677921,,
149,3.318,0.28020320863317333,0.5,0.8434905427664909,0.00013773899991065264,,
150,3.3403,0.2659860119011606,0.5,0.8442250820738442,8.580700159654953e-05,,
150,3.3403,,,,,0.21414963252719352,0.9277777777777778
151,3.3626,0.30824990717759365,0.5,0.7660316587383794,7.319300129893236e-05,,
152,3.3848,0.159600780593814,0.5,0.2634281353533037,5.976699685561471e-05,,
153,3.4071,0.2511930793850731,0.5,0.6184192964535432,5.75319972995203e-05,,
154,3.4294,0.38917225360135427,0.5,1.432722634006665,0.00013586500062956475,,
155,3.4516,0.5315458732454494,0.5,1.4032972257444996,8.200999945984222e-05,,
155,3.4516,,,,,0.21171123610996048,0.9388888888888889
156,3.4739,0.25680329438058946,0.5,0.5085273411528557,6.425599713111296e-05,,
157,3.4962,0.13712452869662528,0.5,0.13901560454700465,5.8673998864833266e-05,,
158,3.5184,0.19963457070360047,0.5,0.3748040333699058,5.669000165653415e-05,,
159,3.5407,0.26718913253561505,0.5,0.782628388371532,5.543799852603115e-05,,
160,3.563,0.1860478315949514,0.5,0.5122416793158603,5.4807002015877515e-05,,
160,3.563,,,,,0.22012962639225278,0.9277777777777778
161,3.5852,0.43297920359116404,0.5,0.9030889865459815,5.7691999245435e-05,,
162,3.6075,0.1573159816675604,0.5,0.41171678389607264,5.472599877975881e-05,,
163,3.6298,0.14025828181653713,0.5,0.1851489904004271,5.502700150827877e-05,,
164,3.6521,0.23645330445654528,0.5,0.6712243130808024,5.387500277720392e-05,,
165,3.6743,0.354544034396171,0.5,0.8617480755771024,5.448600131785497e-05,,
165,3.6743,,,,,0.20411829912505194,0.9472222222222222
166,3.6966,0.2683814963297917,0.5,0.5375745798210638,0.00011478299711598083,,
167,3.7189,0.20150688672147452,0.5,0.4145690931490721,0.00010853200001292862,,
168,3.7411,0.15729049699052972,0.5,0.4574979133199925,9.64780010690447e-05,,
169,3.7634,0.2717236882995442,0.5,0.667586155892985,0.00018043199816020206,,
170,3.7857,0.20384902505927233,0.5,0.40135896261618814,0.00014478199955192395,,
170,3.7857,,,,,0.20504853079849603,0.9472222222222222
171,3.8079,0.1530687322919027,0.5,0.3008419021122135,0.00012944199988851324,,
172,3.8302,0.2651094021839414,0.5,0.6325101757585035,8.366300244233571e-05,,
173,3.8525,0.32436530273531505,0.5,0.730944949440671,0.00011940300100832246,,
174,3.8747,0.36281998398199866,0.5,0.7298604068071386,9.459400098421611e-05,,
175,3.897,0.2823695428975366,0.5,1.0343377571777395,9.644699821365066e-05,,
175,3.897,,,,,0.2126603679179791,0.9416666666666667
176,3.9193,0.31501874804307206,0.5,0.883620925283124,0.00011085600272053853,,
177,3.9415,0.17900558512956044,0.5,0.40086527453775894,6.534699787152931e-05,,
178,3.9638,0.26623589563173505,0.5,0.6526311520264952,6.019700231263414e-05,,
179,3.9861,0.3589164217270514,0.5,0.8382856788066606,0.00011945199730689637,,
180,4.0084,0.1956289484674638,0.5,0.6840495411638351,0.000104132999695139,,
180,4.0084,,,,,0.20666824483660248,0.95
181,4.0306,0.11619808700625517,0.5,0.156551806379771,6.681000013486482e-05,,
182,4.0529,0.25018203197713895,0.5,0.5933429195878951,5.9856000007130206e-05,,
183,4.0752,0.21126276056611723,0.5,0.6295366265703434,5.6871002016123384e-05,,
184,4.0974,0.1934400371021998,0.5,0.46632139949517937,5.619899820885621e-05,,
185,4.1197,0.2209563240232866,0.5,0.40255568998855346,5.579799835686572e-05,,
185,4.1197,,,,,0.1751349271302507,0.9583333333333334
186,4.142,0.21937584187670814,0.5,0.5072143394780388,5.8834000810747966e-05,,
187,4.1642,0.1979547638143815,0.5,0.5714386335828308,8.22100009827409e-05,,
188,4.1865,0.15004571124923183,0.5,0.28213206683425734,7.291200017789379e-05,,
189,4.2088,0.29072592712954065,0.5,0.7298021674564743,6.012700032442808e-05,,
190,4.231,0.35843741870760326,0.5,0.8250722565018799,5.588799831457436e-05,,
190,4.231,,,,,0.23019065897246319,0.9388888888888889
191,4.2533,0.2600149042167755,0.5,0.9482510158745211,9.090699677472003e-05,,
192,4.2756,0.19878619116528506,0.5,0.4459784153654281,8.949499897425994e-05,,
193,4.2978,0.1958431317988298,0.5,0.48651713240447814,0.0001305940022575669,,
194,4.3201,0.14109282237495613,0.5,0.24021324237034736,0.00011018399891327135,,
195,4.3424,0.24345061566801757,0.5,0.378085885031969,0.00010108700007549487,,
195,4.3424,,,,,0.17587166210684702,0.95
196,4.3646,0.19914834940270953,0.5,0.45532252804707923,7.789099981891923e-05,,
197,4.3869,0.1704672892598997,0.5,0.2654150314719985,6.30430004093796e-05,,
198,4.4092,0.1906307235386419,0.5,0.4529828867652954,5.8294001064496115e-05,,
199,4.4315,0.1479717498343423,0.5,0.3349625981091151,5.648900332744233e-05,,
200,4.4537,0.17126592223585485,0.5,0.363733679075895,6.312299956334755e-05,,
200,4.4537,,,,,0.16627872000441316,0.9666666666666667
201,4.476,0.4231789397748711,0.5,0.7289920603534131,0.00011957300011999905,,
202,4.4983,0.3721506306754462,0.5,1.3821717874538595,0.0001123790025303606,,
203,4.5205,0.5146332899579086,0.5,1.544413744576574,0.0001092730017262511,,
204,4.5428,0.1867183342690802,0.5,0.6364637872297214,0.00010755000039353035,,
205,4.5651,0.33578633279316483,0.5,0.9052313692606293,0.00011224799891351722,,
205,4.5651,,,,,0.24275614144462776,0.9305555555555556
206,4.5873,0.2773025879465359,0.5,0.7552024333797819,0.00016070299898274243,,
207,4.6096,0.2836998039979391,0.5,0.5458068391619099,0.0001302030032093171,,
208,4.6319,0.3209752342203881,0.5,0.5703379727331731,0.00010239900075248443,,
209,4.6541,0.4258657338358895,0.5,0.6050122134994462,0.00013158600268070586,,
210,4.6764,0.142711000882892,0.5,0.3207941124880728,0.00017490100071881898,,
210,4.6764,,,,,0.1984945620557409,0.9388888888888889
211,4.6987,0.13904461847228272,0.5,0.2454956020608929,8.653899931232445e-05,,
212,4.7209,0.15493108328580393,0.5,0.35886447420089246,6.633000157307833e-05,,
213,4.7432,0.19033154605331554,0.5,0.40459334214836395,5.9835998399648815e-05,,
214,4.7655,0.41025984955435646,0.5,0.8745739300030091,5.746199894929305e-05,,
215,4.7878,0.1369544176490826,0.5,0.25569568229073075,5.6370001402683556e-05,,
215,4.7878,,,,,0.18505596041390665,0.9527777777777777
216,4.81,0.2484180217072384,0.5,0.6345377346773903,6.060799933038652e-05,,
217,4.8323,0.23307154488773935,0.5,0.7288758901809823,5.779300045105629e-05,,
218,4.8546,0.2170215098083143,0.5,0.47073130940815494,5.592900197370909e-05,,
219,4.8768,0.18712063755789193,0.5,0.5354828325640701,5.517700265045278e-05,,
220,4.8991,0.2460433600325314,0.5,0.6661641356589592,7.489500057999976e-05,,
220,4.8991,,,,,0.1626377838775391,0.9611111111111111
221,4.9214,0.15887609549723836,0.5,0.3696145866997856,5.772199801867828e-05,,
222,4.9436,0.20841152335021962,0.5,0.5134633233109613,5.62999994144775e-05,,
223,4.9659,0.1710539543134908,0.5,0.3570331492598353,0.00010547599958954379,,
224,4.9882,0.23618603628518203,0.5,0.7068594292221693,6.600900087505579e-05,,
225,5.0104,0.18794675641624464,0.5,0.3913089946704083,5.991599755361676e-05,,
225,5.0104,,,,,0.16816867430714075,0.9583333333333334
226,5.0327,0.22316540207982816,0.5,0.3835688444183712,6.626899994444102e-05,,
227,5.055,0.3201991959812891,0.5,0.4756668056997669,9.244999819202349e-05,,
228,5.0772,0.20110279893806332,0.5,0.4593470815917067,6.423499871743843e-05,,
229,5.0995,0.2185294612319238,0.5,0.4854547580093566,6.456600021920167e-05,,
230,5.1218,0.19768945449989822,0.5,0.4929729192628467,5.5919001169968396e-05,,
230,5.1218,,,,,0.14603807264300722,0.9638888888888889
231,5.1441,0.28908455048503073,0.5,0.8679492338391155,5.8854002418229356e-05,,
232,5.1663,0.23128055751187027,0.5,0.8325110461512227,5.679000241798349e-05,,
233,5.1886,0.2895935187257246,0.5,0.9149337526211531,5.5638000048929825e-05,,
234,5.2109,0.13558213101011796,0.5,0.26579713042352543,5.5327000154647976e-05,,
235,5.2331,0.19527505349911511,0.5,0.40933914710467045,5.477599916048348e-05,,
235,5.2331,,,,,0.17905400077377032,0.95
236,5.2554,0.18059931004071755,0.5,0.41795966621618796,5.667000004905276e-05,,
237,5.2777,0.2522263705201194,0.5,0.5802276450931043,5.537799734156579e-05,,
238,5.2999,0.23955831463842425,0.5,0.6789031674155721,5.395499829319306e-05,,
239,5.3222,0.11966360394230094,0.5,0.13944762717523043,5.483600034494884e-05,,
240,5.3445,0.16120670244494156,0.5,0.35976517344234793,6.84629994793795e-05,,
240,5.3445,,,,,0.16016792670152089,0.9583333333333334
241,5.3667,0.2002735342270477,0.5,0.5337397805826644,5.7983001170214266e-05,,
242,5.389,0.22242581676562762,0.5,0.6029265212555244,5.491699994308874e-05,,
243,5.4113,0.27751702180132093,0.5,0.784622229646213,8.966400127974339e-05,,
244,5.4335,0.1985222545026732,0.5,0.4770067117323344,7.481599823222496e-05,,
245,5.4558,0.25575782900753724,0.5,0.5581721325210129,6.0899001255165786e-05,,
245,5.4558,,,,,0.1766266389667149,0.9444444444444444
246,5.4781,0.2655110252964837,0.5,0.7871345390639892,0.00013264799781609327,,
247,5.5003,0.19669645328200758,0.5,0.4425502185081991,6.935499914106913e-05,,
248,5.5226,0.17521240736177213,0.5,0.5252998079751826,6.952599869691767e-05,,
249,5.5449,0.3839116122813047,0.5,0.8329666095571758,0.00011380199794075452,,
249,5.5449,,,,,0.19412444824211547,0.9472222222222222
